5.027597440000000120e+02, 7.839400000000000546e+01, 9.374599999023438102e+01

4.556229119999999853e+02, 7.826200000000000045e+01, 9.362200002929687059e+01

7.138284479999999803e+02, 7.687199999999999989e+01, 9.333600001953125513e+01

6.358925440000000435e+02, 7.829200003906250060e+01, 9.372199999999999420e+01

6.272394239999999854e+02, 7.839400000000000546e+01, 9.373999999999999488e+01

6.199319679999999835e+02, 7.836400000000000432e+01, 9.375400000976561898e+01

5.617072640000000092e+02, 7.808599999999999852e+01, 9.373400001953125127e+01

9.193177600000000211e+02, 8.013600003906249469e+01, 9.477800004882811891e+01

7.451857280000000401e+02, 7.951200000000000045e+01, 9.436000002929687014e+01

5.128655999999999722e+02, 7.814799999999999613e+01, 9.354200003906250060e+01

4.631916800000000194e+02, 7.783400000000000318e+01, 9.353600001953124377e+01

8.511132320000000391e+02, 7.954399999999999693e+01, 9.444600000976562626e+01

7.248245439999999462e+02, 7.964600000000000080e+01, 9.448200003906249833e+01

8.805202880000000505e+02, 7.962399999999999523e+01, 9.445400001953125013e+01

7.694296319999999696e+02, 7.947200000000000841e+01, 9.448400000976562296e+01

6.901711360000000468e+02, 7.822200003906249322e+01, 9.368800002929687309e+01

4.190519679999999880e+02, 7.794800000000000750e+01, 9.346200002929687400e+01

4.693205760000000168e+02, 7.810399999999999920e+01, 9.369600001953125457e+01

4.449493759999999725e+02, 7.792200003906249606e+01, 9.354400003906249594e+01

6.438785279999999602e+02, 7.536800003906250822e+01, 9.256600001953124490e+01

4.073079040000000077e+02, 7.787000000000000455e+01, 9.344200000000000728e+01

6.207258239999999887e+02, 7.526200000000000045e+01, 9.256199998046875521e+01

4.089196800000000280e+02, 7.805599999999999739e+01, 9.359000001953124581e+01

8.905866240000000289e+02, 8.030000001953125377e+01, 9.486800003906249401e+01

5.824230400000000145e+02, 7.825400003906250390e+01, 9.369200002929687798e+01

9.230658560000000534e+02, 7.765999999999999659e+01, 9.385800000000000409e+01

4.053737600000000043e+02, 7.783599999999999852e+01, 9.352400002929687162e+01

9.868778240000000324e+02, 8.033799999999999386e+01, 9.486000002929687014e+01

8.063323520000000144e+02, 7.973400003906249367e+01, 9.452000001953125263e+01

5.771745280000000093e+02, 7.833599999999999852e+01, 9.374200000976561853e+01

4.016625280000000089e+02, 7.787600000000000477e+01, 9.349400003906249879e+01

5.338069120000000112e+02, 7.818200003906250117e+01, 9.370000003906250186e+01

1.002083328000000051e+03, 8.030599999999999739e+01, 9.477400003906249992e+01

5.289358079999999518e+02, 7.821800007812500155e+01, 9.361400001953124672e+01

5.538115840000000389e+02, 7.519200003906249208e+01, 9.238800000000000523e+01

7.362058879999999590e+02, 7.951399999999999579e+01, 9.444200002929687798e+01

4.223865599999999745e+02, 7.807399999999999807e+01, 9.370199999023436987e+01

8.579490240000000085e+02, 7.980400000000000205e+01, 9.460600002929687946e+01

6.025066239999999880e+02, 7.513400000000000034e+01, 9.255599999999999739e+01

9.722001920000000155e+02, 8.020400003906249253e+01, 9.480600001953125400e+01

1.031639040000000023e+03, 8.047200001953125081e+01, 9.489200001953125252e+01

4.393505279999999971e+02, 7.788800000000000523e+01, 9.350400003906250390e+01

7.376928799999999455e+02, 7.958799999999999386e+01, 9.453600002929687207e+01

5.901993599999999560e+02, 7.818000000000000682e+01, 9.381600000000000250e+01

4.428301440000000184e+02, 7.805199999999999250e+01, 9.360800003906250311e+01

7.261533439999999473e+02, 7.968399999999999750e+01, 9.455800001953124934e+01

4.340986879999999815e+02, 7.804399999999999693e+01, 9.355600003906249640e+01

4.319232640000000174e+02, 7.798000000000000398e+01, 9.350200001953125195e+01

6.453249279999999999e+02, 7.517400000000000659e+01, 9.246800000000000352e+01

8.007196800000000394e+02, 7.945799999999999841e+01, 9.456200001953125422e+01

6.146571519999999964e+02, 7.547200003906249322e+01, 9.250600000000000023e+01

8.424506239999999480e+02, 7.976200000000000045e+01, 9.456200001953125422e+01

8.449688479999999799e+02, 7.965999999999999659e+01, 9.448000001953124638e+01

6.186323999999999614e+02, 7.943000003906249162e+01, 9.439000000976562887e+01

7.574211199999999735e+02, 7.709199999999999875e+01, 9.346200000000000330e+01

7.958208160000000362e+02, 7.970400000000000773e+01, 9.456000002929687298e+01

8.350189279999999599e+02, 7.960999999999999943e+01, 9.460600002929687946e+01

5.134372479999999541e+02, 7.812399999999999523e+01, 9.365000000000000568e+01

9.695006720000000087e+02, 8.021600001953125059e+01, 9.486200003906249378e+01

7.297961920000000191e+02, 7.945600000000000307e+01, 9.452600000976562455e+01

4.474873600000000238e+02, 7.783400003906250220e+01, 9.362400001953125184e+01

7.372705120000000534e+02, 7.951000000000000512e+01, 9.449000003906249390e+01

4.174700799999999958e+02, 7.790800003906250026e+01, 9.356600000000000250e+01

8.950922560000000203e+02, 7.971200003906250231e+01, 9.455400000976563035e+01

4.437090559999999755e+02, 7.808400000000000318e+01, 9.359800003906249799e+01

4.902401919999999791e+02, 7.814400003906250447e+01, 9.374800000000000466e+01

5.138055040000000417e+02, 7.809399999999999409e+01, 9.364800002929688105e+01

4.498335999999999899e+02, 7.793200000000000216e+01, 9.348600001953124661e+01

4.778557440000000156e+02, 7.818399999999999750e+01, 9.376599999023437704e+01

9.833292800000000398e+02, 8.041200001953124854e+01, 9.492600001953124433e+01

4.728278399999999806e+02, 7.814199999999999591e+01, 9.368199999023437385e+01

8.030186559999999645e+02, 7.724400007812499780e+01, 9.351000000976561921e+01

3.980478719999999839e+02, 7.483200003906250686e+01, 9.217000004882812902e+01

5.275602559999999812e+02, 7.835399999999999920e+01, 9.380400001953124445e+01

5.163894400000000360e+02, 7.817800007812499530e+01, 9.373599999023437590e+01

8.145865919999999960e+02, 7.957399999999999807e+01, 9.457200001953124513e+01

5.668074239999999691e+02, 7.831600000000000250e+01, 9.372400000976563206e+01

7.122151519999999891e+02, 7.964400000000000546e+01, 9.454400001953125354e+01

4.180014080000000263e+02, 7.771399999999999864e+01, 9.335600001953125116e+01

4.434359680000000026e+02, 7.780599999999999739e+01, 9.358400002929687389e+01

9.705907200000000330e+02, 8.039600001953124320e+01, 9.483400004882813050e+01

5.633918079999999691e+02, 7.547599999999999909e+01, 9.257000001953124979e+01

1.013714816000000042e+03, 8.032800003906250197e+01, 9.482000003906250640e+01

6.359067519999999831e+02, 7.840200000000000102e+01, 9.382600001953125002e+01

5.155406080000000202e+02, 7.825400000000000489e+01, 9.364000003906249958e+01

5.249528319999999439e+02, 7.817199999999999704e+01, 9.360799998046874748e+01

1.010137087999999949e+03, 8.033800003906250708e+01, 9.493000002929687753e+01

1.014937599999999975e+03, 8.034400003906250731e+01, 9.482600003906250663e+01

8.353906719999999950e+02, 7.981400003906250618e+01, 9.455600001953125400e+01

9.880951039999999921e+02, 8.029399996093749792e+01, 9.481400003906250618e+01

4.144948479999999904e+02, 7.807600007812499143e+01, 9.358799999999999386e+01

9.878708480000000236e+02, 8.021999999999999886e+01, 9.480200003906250572e+01

5.384525439999999890e+02, 7.821200000000000330e+01, 9.364600000000000080e+01

8.004705599999999777e+02, 7.965200000000000102e+01, 9.457600002929687832e+01

5.964856320000000096e+02, 7.821800000000000352e+01, 9.372800002929687935e+01

5.691287680000000364e+02, 7.823999999999999488e+01, 9.374399998046874316e+01

8.613576000000000477e+02, 7.968399999999999750e+01, 9.445400000976562183e+01

4.240691199999999981e+02, 7.809399999999999409e+01, 9.361200000976562308e+01

9.643893759999999702e+02, 8.034000001953124581e+01, 9.488800003906250424e+01

5.018709759999999847e+02, 7.828199999999999648e+01, 9.369600003906249697e+01

6.267397120000000541e+02, 7.811199999999999477e+01, 9.375800003906249458e+01

6.258248959999999670e+02, 7.828600000000000136e+01, 9.380800001953124934e+01

5.352236159999999927e+02, 7.523199999999999932e+01, 9.250800000976562387e+01

6.027079039999999850e+02, 7.833599999999999852e+01, 9.380800000976562103e+01

