5.345548800000000256e+02, 7.819800003906249231e+01, 9.381399999999999295e+01

4.895429120000000012e+02, 7.803199999999999648e+01, 9.363400001953124274e+01

5.915791359999999486e+02, 7.846600000000000819e+01, 9.385000002929687923e+01

4.927658240000000092e+02, 7.837999999999999545e+01, 9.366800000976562046e+01

5.419533440000000155e+02, 7.809200003906249776e+01, 9.367399999023437829e+01

5.868824319999999943e+02, 7.837800000000000011e+01, 9.382000003906250640e+01

5.206109440000000177e+02, 7.827599999999999625e+01, 9.376000001953124752e+01

4.765346559999999840e+02, 7.826800000000000068e+01, 9.375200003906249435e+01

4.915098879999999895e+02, 7.812000000000000455e+01, 9.373999999999999488e+01

5.709370880000000170e+02, 7.825799999999999557e+01, 9.382400000976562637e+01

5.916721919999999955e+02, 7.840999999999999659e+01, 9.380000000976562546e+01

5.111287679999999796e+02, 7.814799999999999613e+01, 9.368200000976563047e+01

5.868963840000000118e+02, 7.828999999999999204e+01, 9.390400000976562467e+01

5.372306559999999536e+02, 7.814400000000000546e+01, 9.375600000976562853e+01

5.546260479999999689e+02, 7.824800000000000466e+01, 9.378000000976562944e+01

4.822107520000000136e+02, 7.794400003906250163e+01, 9.362600003906250379e+01

5.633982720000000199e+02, 7.821999999999999886e+01, 9.371200001953124570e+01

5.736757760000000417e+02, 7.531199999999999761e+01, 9.257800001953124536e+01

5.108181119999999851e+02, 7.809199999999999875e+01, 9.367800000976562558e+01

5.083392640000000142e+02, 7.823799999999999955e+01, 9.375400001953124729e+01

5.765790719999999965e+02, 7.808799999999999386e+01, 9.363800001953124763e+01

5.099704960000000256e+02, 7.816599999999999682e+01, 9.371200000976563160e+01

4.957640319999999861e+02, 7.803000003906250015e+01, 9.362600000976561887e+01

5.111103360000000180e+02, 7.816200000000000614e+01, 9.364600000976562910e+01

5.237173759999999447e+02, 7.828600000000000136e+01, 9.377600001953125286e+01

5.831165439999999762e+02, 7.823199999999999932e+01, 9.370600000976563138e+01

5.352723839999999882e+02, 7.790200003906250004e+01, 9.357000001953124979e+01

5.399813759999999547e+02, 7.816200007812500417e+01, 9.369200000000000728e+01

5.864941440000000057e+02, 7.534000000000000341e+01, 9.263200001953124740e+01

5.781736959999999499e+02, 7.843400003906249651e+01, 9.379200000000000159e+01

4.940781440000000089e+02, 7.817600000000000193e+01, 9.359600000976561773e+01

5.500300799999999981e+02, 7.543600000000000705e+01, 9.248200000976562762e+01

5.949970560000000432e+02, 7.801400003906249481e+01, 9.384600000000000364e+01

4.799095040000000267e+02, 7.836799999999999500e+01, 9.373200002929687003e+01

5.318424320000000307e+02, 7.805199999999999250e+01, 9.359600003906250265e+01

5.469359359999999697e+02, 7.823400000000000887e+01, 9.380399999023437374e+01

5.352808959999999843e+02, 7.511799999999999500e+01, 9.250000003906249901e+01

5.602680960000000141e+02, 7.823799999999999955e+01, 9.368600000976562114e+01

5.633918079999999691e+02, 7.545600000000000307e+01, 9.257200003906250174e+01

4.998282239999999774e+02, 7.823400000000000887e+01, 9.369200000000000728e+01

5.005154559999999719e+02, 7.829599999999999227e+01, 9.381200003906249663e+01

4.839770879999999806e+02, 7.809600000000000364e+01, 9.361400000000000432e+01

5.704046080000000529e+02, 7.809199999999999875e+01, 9.375400002929687560e+01

5.492794239999999490e+02, 7.814800003906249515e+01, 9.372800000976562274e+01

4.897298559999999839e+02, 7.815999999999999659e+01, 9.364400000976561955e+01

5.394895360000000437e+02, 7.815399999999999636e+01, 9.367600002929687264e+01

5.280651520000000119e+02, 7.796200000000000330e+01, 9.370599998046874646e+01

5.106593920000000253e+02, 7.829999999999999716e+01, 9.379600002929687719e+01

5.054579200000000014e+02, 7.535399999999999920e+01, 9.269200001953124968e+01

5.235335679999999456e+02, 7.818200000000000216e+01, 9.368200003906250117e+01

5.371335679999999684e+02, 7.834799999999999898e+01, 9.376600000000000534e+01

5.204532480000000305e+02, 7.826000000000000512e+01, 9.376200002929687116e+01

5.198657279999999901e+02, 7.824599999999999511e+01, 9.373000000000000398e+01

5.439225599999999758e+02, 7.809199999999999875e+01, 9.368600001953124945e+01

