1.004600831999999969e+03, 8.038400003906249935e+01, 9.491600002929686752e+01

7.323169759999999542e+02, 7.949800000000000466e+01, 9.450600000000000023e+01

6.222244480000000522e+02, 7.842400000000000659e+01, 9.380400002929687275e+01

1.009416703999999982e+03, 8.020799999999999841e+01, 9.481400001953124956e+01

7.220555359999999609e+02, 7.956000000000000227e+01, 9.443800001953124479e+01

8.206856960000000072e+02, 7.968200000000000216e+01, 9.452200002929687628e+01

8.144811359999999922e+02, 7.988400003906249935e+01, 9.458200001953125025e+01

8.000876640000000179e+02, 7.952799999999999159e+01, 9.449800000000000466e+01

5.345548800000000256e+02, 7.822200000000000841e+01, 9.379199999023437329e+01

7.898796959999999672e+02, 7.946800000000000352e+01, 9.443400000976562580e+01

9.572520960000000514e+02, 8.030000003906249617e+01, 9.488000004882812277e+01

6.901312319999999545e+02, 7.959000001953124581e+01, 9.453800000976562501e+01

1.002277887999999962e+03, 8.021399999999999864e+01, 9.485200004882813118e+01

4.895429120000000012e+02, 7.801399999999999579e+01, 9.362400000976562353e+01

7.263049600000000510e+02, 7.966000003906249560e+01, 9.446200004882813062e+01

5.915791359999999486e+02, 7.846200000000000330e+01, 9.385600002929687946e+01

7.022424160000000484e+02, 7.692200003906249606e+01, 9.335400000976562751e+01

5.868824319999999943e+02, 7.842600000000000193e+01, 9.379600003906250549e+01

7.489502559999999676e+02, 7.976399999999999579e+01, 9.455600003906249640e+01

1.007078016000000048e+03, 8.028600000000000136e+01, 9.489400003906250447e+01

8.389260799999999563e+02, 8.018200000000000216e+01, 9.479000004882811936e+01

8.521745919999999614e+02, 8.026000001953124752e+01, 9.480200004882811982e+01

6.604463839999999664e+02, 7.964800003906249515e+01, 9.454000001953124865e+01

9.315983360000000175e+02, 8.032800001953124536e+01, 9.482200003906250174e+01

9.919601920000000064e+02, 7.769800000000000750e+01, 9.384600002929687435e+01

7.089097440000000461e+02, 7.950600000000000023e+01, 9.444600002929686866e+01

9.211601920000000518e+02, 7.798199999999999932e+01, 9.392800001953125388e+01

7.685310879999999543e+02, 7.939799999999999613e+01, 9.439800003906249515e+01

5.092430079999999748e+02, 7.828799999999999670e+01, 9.380199998046875010e+01

5.546629120000000057e+02, 7.814400000000000546e+01, 9.365600001953124831e+01

7.012234240000000227e+02, 7.687999999999999545e+01, 9.331400002929687787e+01

5.387380480000000489e+02, 7.841000003906249560e+01, 9.380800001953124934e+01

7.327807199999999739e+02, 7.976200003906249947e+01, 9.454800001953124422e+01

6.555336320000000114e+02, 7.813599999999999568e+01, 9.372400001953124615e+01

6.138117760000000089e+02, 7.530799999999999272e+01, 9.252600001953125286e+01

4.634494720000000143e+02, 7.795199999999999818e+01, 9.361400001953124672e+01

5.925379199999999855e+02, 7.835399999999999920e+01, 9.368000000976562092e+01

7.143718239999999469e+02, 7.933200003906250686e+01, 9.437800000976562842e+01

8.221139040000000477e+02, 7.957800003906250197e+01, 9.448600001953124661e+01

9.565941759999999476e+02, 8.047000001953125548e+01, 9.487000004882813187e+01

1.013162239999999997e+03, 8.031400003906250618e+01, 9.482000001953124979e+01

7.646382079999999632e+02, 7.671399999999999864e+01, 9.329999999999999716e+01

8.724641279999999597e+02, 8.028399999999999181e+01, 9.483400005859374460e+01

7.612532320000000254e+02, 7.673200003906249833e+01, 9.342800000976562558e+01

4.910122240000000033e+02, 7.823600007812500223e+01, 9.365799999023437294e+01

8.029032959999999548e+02, 8.015399999999999636e+01, 9.476800003906249970e+01

6.622335520000000315e+02, 7.966599999999999682e+01, 9.454200002929687230e+01

5.604796159999999645e+02, 7.823799999999999955e+01, 9.367200001953125366e+01

6.719265920000000278e+02, 7.965399999999999636e+01, 9.446800000976563183e+01

9.381693440000000237e+02, 8.034799999999999898e+01, 9.483600000488280557e+01

9.672906239999999798e+02, 8.032200000000000273e+01, 9.479600002929687719e+01

8.867256320000000187e+02, 7.765600000000000591e+01, 9.387399999999999523e+01

5.611361279999999851e+02, 7.552600003906249526e+01, 9.265400000976562467e+01

9.213940479999999980e+02, 7.711199999999999477e+01, 9.353799999023436840e+01

6.362373760000000402e+02, 7.827400003906249992e+01, 9.364600000976562910e+01

9.194048000000000229e+02, 8.037600000000000477e+01, 9.487000002929687525e+01

7.185035679999999729e+02, 7.959200003906249776e+01, 9.456000002929687298e+01

6.453249279999999999e+02, 7.514799999999999613e+01, 9.244800000976562160e+01

9.990952959999999621e+02, 8.025799999999999557e+01, 9.479400000976562524e+01

5.436216960000000427e+02, 7.828999999999999204e+01, 9.378000000000000114e+01

9.590799359999999751e+02, 8.012399999999999523e+01, 9.478200001953125309e+01

9.227133599999999660e+02, 7.958400000000000318e+01, 9.456000000976563058e+01

6.005361279999999624e+02, 7.823600003906250322e+01, 9.375000002929687071e+01

6.926604959999999664e+02, 7.724599999999999511e+01, 9.347800000976562274e+01

7.611048160000000280e+02, 7.950600003906249924e+01, 9.442999999023437852e+01

9.272588799999999765e+02, 8.030599996093749837e+01, 9.485200003906250288e+01

6.307927039999999579e+02, 7.845799999999999841e+01, 9.387199999023437158e+01

7.889075840000000426e+02, 7.977799999999999159e+01, 9.461800001953125161e+01

7.553814399999999978e+02, 7.714600007812499882e+01, 9.357799998046874634e+01

9.045849600000000237e+02, 8.023600001953124661e+01, 9.482200000976563103e+01

6.145248000000000275e+02, 7.815800000000000125e+01, 9.372599997070312838e+01

9.377720319999999674e+02, 8.022000003906249788e+01, 9.474800004882811777e+01

6.141574399999999514e+02, 7.835599999999999454e+01, 9.371599999999999397e+01

9.512998400000000174e+02, 8.031600000000000250e+01, 9.484800003906249799e+01

9.102929920000000266e+02, 8.023199999999999932e+01, 9.483000002929686900e+01

5.266194560000000138e+02, 7.825600000000000023e+01, 9.368600001953124945e+01

5.027194240000000036e+02, 7.832599999999999341e+01, 9.375600001953125684e+01

6.619644160000000284e+02, 7.825400003906250390e+01, 9.372200001953125081e+01

9.279998719999999821e+02, 8.033400000000000318e+01, 9.483600002929686923e+01

7.644258399999999938e+02, 7.699600003906249412e+01, 9.355399999023437374e+01

9.821227519999999913e+02, 8.042400000000000659e+01, 9.490400003906249538e+01

6.706720319999999447e+02, 7.951800000000000068e+01, 9.445000001953124524e+01

8.163615999999999531e+02, 7.958599999999999852e+01, 9.451200001953125707e+01

5.252975360000000364e+02, 7.521200003906250231e+01, 9.260200001953124627e+01

5.809177600000000439e+02, 7.513400000000000034e+01, 9.253799999999999670e+01

5.769719039999999950e+02, 7.850600000000000023e+01, 9.378400000976562012e+01

1.017057279999999992e+03, 8.037800003906249913e+01, 9.484600000976561773e+01

6.744284480000000030e+02, 7.960800000000000409e+01, 9.458000001953125491e+01

7.544140320000000202e+02, 7.967000000000000171e+01, 9.450199999999999534e+01

4.969930880000000002e+02, 7.826200003906249947e+01, 9.361600003906249867e+01

5.997361919999999600e+02, 7.812000000000000455e+01, 9.364200003906249492e+01

