940, {'net_id': 'net_evo15_crossover100', 'acc1': 80.944, 'acc5': 95.06200002929688, 'flops': 936.301008, 'resolution': 288, 'width': [16, 16, 24, 40, 72, 128, 208, 216, 1792], 'kernel_size': [3, 3, 5, 3, 3, 3, 3], 'expand_ratio': [1, 4, 4, 5, 4, 6, 6], 'depth': [1, 3, 3, 5, 6, 7, 2]}

950, {'net_id': 'net_evo16_mutate67', 'acc1': 80.9680000390625, 'acc5': 95.10600000976562, 'flops': 949.760576, 'resolution': 288, 'width': [16, 16, 24, 32, 72, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 3, 3, 3, 3], 'expand_ratio': [1, 5, 4, 5, 4, 6, 6], 'depth': [2, 3, 4, 4, 6, 7, 2]}

960, {'net_id': 'net_evo18_crossover82', 'acc1': 80.98, 'acc5': 95.07200004882813, 'flops': 958.67376, 'resolution': 288, 'width': [16, 16, 24, 32, 64, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 3, 3, 3, 3], 'expand_ratio': [1, 4, 5, 5, 4, 6, 6], 'depth': [2, 3, 4, 3, 7, 7, 2]}

970, {'net_id': 'net_evo16_crossover94', 'acc1': 80.99200001953125, 'acc5': 95.09800002929687, 'flops': 971.008048, 'resolution': 288, 'width': [16, 16, 24, 32, 72, 120, 208, 224, 1792], 'kernel_size': [3, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 5, 4, 5, 4, 6, 6], 'depth': [1, 4, 4, 5, 6, 7, 2]}

980, {'net_id': 'net_evo18_crossover85', 'acc1': 80.994, 'acc5': 95.07600002929688, 'flops': 976.322144, 'resolution': 288, 'width': [16, 16, 24, 32, 72, 128, 208, 224, 1792], 'kernel_size': [5, 3, 3, 5, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [1, 3, 4, 5, 6, 7, 2]}

990, {'net_id': 'net_evo16_crossover125', 'acc1': 81.012, 'acc5': 95.10800002929687, 'flops': 988.038112, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [1, 3, 4, 5, 5, 7, 2]}

1000, {'net_id': 'net_evo14_crossover91', 'acc1': 80.96000003906249, 'acc5': 95.09400004882812, 'flops': 1001.348608, 'resolution': 288, 'width': [16, 16, 24, 32, 72, 120, 208, 216, 1792], 'kernel_size': [3, 3, 5, 3, 5, 3, 3], 'expand_ratio': [1, 4, 6, 5, 5, 6, 6], 'depth': [1, 3, 4, 5, 6, 7, 2]}

1010, {'net_id': 'net_evo12_mutate88', 'acc1': 81.004, 'acc5': 95.10400000976563, 'flops': 1005.637168, 'resolution': 288, 'width': [16, 16, 24, 32, 72, 120, 208, 224, 1792], 'kernel_size': [5, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 6, 4, 5, 4, 6, 6], 'depth': [1, 4, 4, 5, 6, 7, 2]}

1020, {'net_id': 'net_evo8_crossover51', 'acc1': 80.9980000390625, 'acc5': 95.11600004882813, 'flops': 1020.349584, 'resolution': 288, 'width': [16, 16, 24, 32, 64, 120, 208, 224, 1792], 'kernel_size': [3, 3, 3, 5, 5, 3, 3], 'expand_ratio': [1, 6, 4, 6, 4, 6, 6], 'depth': [1, 3, 4, 6, 6, 8, 2]}

1030, {'net_id': 'net_evo15_mutate54', 'acc1': 81.0380000390625, 'acc5': 95.14800000976562, 'flops': 1033.780272, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 216, 1792], 'kernel_size': [5, 3, 3, 5, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [1, 3, 4, 6, 6, 7, 2]}

1040, {'net_id': 'net_evo13_mutate109', 'acc1': 81.0280000390625, 'acc5': 95.09400002929688, 'flops': 1035.370976, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 224, 1792], 'kernel_size': [3, 3, 3, 3, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [2, 3, 4, 3, 7, 7, 2]}

1050, {'net_id': 'net_evo11_crossover116', 'acc1': 81.0600000390625, 'acc5': 95.146, 'flops': 1047.163104, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 3, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [2, 3, 4, 6, 6, 7, 2]}

1060, {'net_id': 'net_evo14_crossover43', 'acc1': 81.05800001953125, 'acc5': 95.11800002929688, 'flops': 1062.611856, 'resolution': 288, 'width': [16, 16, 32, 32, 72, 128, 208, 216, 1792], 'kernel_size': [5, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [2, 3, 5, 4, 6, 7, 2]}

1070, {'net_id': 'net_evo13_crossover73', 'acc1': 81.10400001953124, 'acc5': 95.12999999023438, 'flops': 1070.906752, 'resolution': 288, 'width': [16, 16, 32, 32, 72, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [1, 3, 4, 6, 6, 7, 2]}

1080, {'net_id': 'net_evo13_crossover52', 'acc1': 81.096, 'acc5': 95.09800001953126, 'flops': 1077.218096, 'resolution': 288, 'width': [16, 16, 32, 32, 72, 128, 208, 216, 1792], 'kernel_size': [3, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 5, 5, 4, 4, 6, 6], 'depth': [2, 4, 3, 5, 6, 7, 2]}

1090, {'net_id': 'net_evo16_crossover25', 'acc1': 81.086, 'acc5': 95.15199999023437, 'flops': 1093.10904, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 216, 1792], 'kernel_size': [5, 3, 5, 3, 3, 3, 3], 'expand_ratio': [1, 5, 4, 5, 4, 6, 6], 'depth': [2, 3, 5, 3, 8, 7, 2]}

1100, {'net_id': 'net_evo13_crossover11', 'acc1': 81.11400001953125, 'acc5': 95.16800000976562, 'flops': 1101.733936, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 216, 1792], 'kernel_size': [3, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 6, 6, 5, 4, 6, 6], 'depth': [2, 3, 4, 6, 6, 7, 2]}

1110, {'net_id': 'net_evo14_crossover106', 'acc1': 81.06200001953125, 'acc5': 95.15200002929687, 'flops': 1107.116704, 'resolution': 288, 'width': [16, 16, 32, 32, 72, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 6, 4, 6, 4, 6, 6], 'depth': [1, 3, 4, 6, 6, 7, 2]}

1120, {'net_id': 'net_evo14_mutate6', 'acc1': 81.14000001953124, 'acc5': 95.11200000976562, 'flops': 1117.925856, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 224, 1792], 'kernel_size': [3, 3, 3, 3, 3, 3, 3], 'expand_ratio': [1, 5, 5, 5, 4, 6, 6], 'depth': [1, 4, 6, 3, 7, 7, 2]}

1130, {'net_id': 'net_evo6_crossover62', 'acc1': 81.08400001953125, 'acc5': 95.1040000390625, 'flops': 1129.124576, 'resolution': 288, 'width': [16, 16, 32, 32, 72, 120, 208, 216, 1792], 'kernel_size': [5, 3, 5, 3, 5, 3, 3], 'expand_ratio': [1, 5, 4, 4, 4, 6, 6], 'depth': [2, 3, 5, 4, 8, 8, 2]}

1140, {'net_id': 'net_evo18_mutate11', 'acc1': 81.078, 'acc5': 95.12800001953124, 'flops': 1141.922224, 'resolution': 288, 'width': [16, 16, 32, 32, 72, 128, 208, 216, 1984], 'kernel_size': [3, 5, 5, 3, 3, 3, 3], 'expand_ratio': [1, 5, 5, 4, 4, 6, 6], 'depth': [1, 4, 4, 6, 6, 7, 2]}

1150, {'net_id': 'net_evo12_crossover60', 'acc1': 81.0860000390625, 'acc5': 95.174, 'flops': 1154.42088, 'resolution': 288, 'width': [24, 16, 24, 40, 72, 128, 208, 216, 1792], 'kernel_size': [3, 3, 5, 5, 3, 3, 3], 'expand_ratio': [1, 6, 4, 5, 5, 6, 6], 'depth': [1, 3, 4, 5, 8, 6, 2]}

1160, {'net_id': 'net_evo15_crossover77', 'acc1': 81.0680000390625, 'acc5': 95.13200000976562, 'flops': 1156.716, 'resolution': 288, 'width': [16, 16, 32, 32, 64, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 3, 3, 3, 3], 'expand_ratio': [1, 6, 4, 5, 4, 6, 6], 'depth': [1, 4, 6, 3, 7, 7, 2]}

1170, {'net_id': 'net_evo18_mutate116', 'acc1': 81.082, 'acc5': 95.20400000976562, 'flops': 1172.734128, 'resolution': 288, 'width': [16, 16, 32, 40, 64, 128, 208, 216, 1792], 'kernel_size': [5, 3, 5, 3, 3, 3, 3], 'expand_ratio': [1, 5, 4, 5, 4, 6, 6], 'depth': [2, 3, 5, 3, 8, 8, 2]}

1180, {'net_id': 'net_evo7_crossover47', 'acc1': 81.094, 'acc5': 95.17600002929687, 'flops': 1177.9488, 'resolution': 288, 'width': [24, 16, 24, 32, 72, 128, 208, 224, 1792], 'kernel_size': [3, 3, 5, 5, 5, 3, 3], 'expand_ratio': [1, 5, 4, 6, 4, 6, 6], 'depth': [1, 3, 4, 6, 8, 8, 2]}

1190, {'net_id': 'net_evo12_mutate92', 'acc1': 81.09200001953124, 'acc5': 95.12200000976563, 'flops': 1188.125472, 'resolution': 288, 'width': [16, 16, 24, 32, 72, 128, 208, 224, 1984], 'kernel_size': [3, 5, 5, 5, 5, 3, 3], 'expand_ratio': [1, 5, 4, 6, 4, 6, 6], 'depth': [1, 5, 4, 4, 8, 7, 2]}

1200, {'net_id': 'net_evo5_crossover110', 'acc1': 81.05000001953125, 'acc5': 95.15600004882812, 'flops': 1197.509904, 'resolution': 288, 'width': [16, 16, 24, 32, 72, 128, 208, 216, 1792], 'kernel_size': [3, 3, 5, 3, 5, 3, 3], 'expand_ratio': [1, 4, 6, 6, 5, 6, 6], 'depth': [1, 3, 6, 4, 8, 7, 2]}
